ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
121	1006.530836	-15.386713	-11.071604	-15.510781	-12.296912	-15.290908	-9.840769	3.059304	101356
121	1005.702416	-11.558592	-11.354866	-11.668968	-12.582804	-11.475466	-10.121894	2.953924	103108
121	1004.873996	-7.860194	-11.575667	-7.957522	-12.805616	-7.789181	-10.341124	2.858062	102967
121	1004.045575	-4.280267	-11.740073	-4.365135	-12.971488	-4.220843	-10.504461	2.770389	102825
121	1003.217155	-0.809097	-11.853211	-0.882052	-13.085606	-0.760779	-10.61698	2.689793	102680
121	1002.388734	2.561727	-11.919457	2.500179	-13.152394	2.59939	-10.683011	2.615332	102534
121	1001.560314	5.839521	-11.942576	5.788907	-13.175661	5.866951	-10.706281	2.54621	102387
121	1000.731893	9.03066	-11.925833	8.990536	-13.158706	9.048255	-10.690024	2.481742	102238
121	999.903473	12.140713	-11.872081	12.110654	-13.104412	12.148852	-10.637066	2.421335	102088
121	999.075052	15.174546	-11.783828	15.154145	-13.015311	15.173592	-10.549888	2.364471	101937
121	998.246632	18.136402	-11.66329	18.125268	-12.893644	18.12671	-10.430688	2.31069	102972
122	998.246632	-15.011356	-13.925997	-15.134859	-15.146079	-14.916042	-12.700417	3.053504	101368
122	997.431737	-11.221235	-14.200714	-11.331279	-15.423402	-11.138383	-12.973023	2.949425	103100
122	996.616842	-7.558266	-14.414156	-7.655462	-15.638835	-7.487338	-13.184916	2.854646	102960
122	995.801946	-4.011538	-14.572235	-4.096455	-15.798361	-3.952031	-13.341944	2.767875	102819
122	994.987051	-0.571629	-14.679944	-0.644796	-15.907033	-0.523073	-13.449049	2.688031	102675
122	994.172156	2.769634	-14.741549	2.707722	-15.969165	2.80768	-13.510451	2.614199	102530
122	993.357261	6.019363	-14.760716	5.968238	-15.988464	6.047316	-13.529781	2.545602	102383
122	992.542366	9.183762	-14.740627	9.14298	-15.968145	9.202019	-13.510188	2.481571	102236
122	991.72747	12.268253	-14.684057	12.237388	-15.911015	12.277194	-13.454423	2.421527	102087
122	990.912575	15.277574	-14.593447	15.256216	-15.819536	15.277568	-13.364901	2.364962	101937
122	990.09768	18.215866	-14.470951	18.203615	-15.695889	18.207272	-13.243758	2.311429	102967
123	990.09768	-14.642432	-16.718264	-14.765331	-17.932978	-14.547639	-15.498069	3.047572	101380
123	989.295981	-10.889862	-16.98474	-10.999541	-18.202044	-10.80731	-15.762451	2.944792	103092
123	988.494283	-7.261919	-17.191076	-7.35896	-18.410356	-7.191095	-15.967255	2.851089	102953
123	987.692584	-3.748035	-17.343032	-3.832984	-18.563744	-3.688456	-16.118175	2.765212	102813
123	986.890886	-0.339069	-17.445477	-0.412441	-18.667136	-0.290279	-16.22003	2.686111	102670
123	986.089187	2.972911	-17.502566	2.91063	-18.724733	3.011345	-16.276931	2.612897	102526
123	985.287489	6.194816	-17.517873	6.143164	-18.740151	6.223305	-16.292418	2.544812	102380
123	984.48579	9.332678	-17.494498	9.291212	-18.716523	9.351618	-16.269557	2.481204	102233
123	983.684092	12.391772	-17.435145	12.360066	-18.656582	12.401546	-16.211027	2.421508	102086
123	982.882393	15.376715	-17.342188	15.354353	-18.562727	15.377696	-16.11918	2.365228	101937
123	982.080695	18.291538	-17.217725	18.278117	-18.437079	18.284092	-15.996093	2.311925	102964
124	982.080695	-14.279749	-19.449732	-14.401997	-20.658898	-14.185514	-18.235081	3.041504	101391
124	981.291875	-10.564301	-19.708266	-10.673576	-20.920015	-10.482078	-18.491534	2.940015	103084
124	980.503055	-6.971003	-19.907743	-7.067861	-21.121455	-6.900304	-18.689489	2.847381	102946
124	979.714235	-3.489624	-20.053774	-3.57459	-21.268904	-3.429985	-18.834498	2.76239	102806
124	978.925415	-0.111306	-20.151107	-0.184879	-21.367166	-0.062285	-18.931257	2.684022	102665
124	978.136595	3.171648	-20.203795	3.10899	-21.42034	3.210476	-18.983775	2.611414	102522
124	977.347776	6.365948	-20.215321	6.313749	-21.431952	6.394991	-18.9955	2.543829	102377
124	976.558956	9.477457	-20.188708	9.435276	-21.405055	9.49711	-18.969424	2.48063	102231
124	975.770136	12.511306	-20.126589	12.478714	-21.342314	12.521953	-18.908156	2.421268	102085
124	974.981316	15.471986	-20.031279	15.448566	-21.246069	15.474003	-18.813986	2.365257	101937
124	974.192496	18.363424	-19.904819	18.348768	-21.118385	18.357184	-18.688935	2.312169	102960
125	974.192496	-13.923113	-22.121614	-14.044659	-23.325015	-13.829479	-20.912704	3.035291	101403
125	973.416247	-10.244379	-22.372502	-10.353209	-23.578478	-10.162519	-21.161517	2.935085	103076
125	972.639998	-6.685368	-22.565357	-6.782013	-23.773286	-6.614818	-21.35286	2.843511	102939
125	971.863749	-3.236181	-22.705651	-3.321146	-23.914984	-3.176495	-21.492145	2.759394	102800
125	971.0875	0.111762	-22.798016	0.03799	-24.008258	0.161015	-21.583952	2.681749	102660
125	970.311251	3.365924	-22.846404	3.302878	-24.057108	3.40516	-21.632191	2.609736	102518
125	969.535002	6.532818	-22.854215	6.480046	-24.064974	6.56244	-21.640226	2.542638	102374
125	968.758753	9.618138	-22.824396	9.575202	-24.034837	9.63854	-21.610974	2.479836	102230
125	967.982504	12.626872	-22.759517	12.593344	-23.969297	12.63844	-21.546978	2.420793	102084
125	967.206255	15.563389	-22.661832	15.538851	-23.870636	15.566502	-21.45047	2.365037	101938
125	966.430006	18.431512	-22.533333	18.415552	-23.740868	18.426545	-21.323419	2.312149	102958
126	966.430006	-13.572328	-24.735015	-13.693122	-25.932389	-13.479342	-23.532079	3.02892	101414
126	965.66603	-9.929925	-24.97854	-10.038272	-26.178483	-9.848466	-23.773535	2.929988	103068
126	964.902054	-6.404869	-25.165	-6.501273	-26.366886	-6.334493	-23.958492	2.839462	102932
126	964.138077	-2.987586	-25.299735	-3.072538	-26.503008	-2.927864	-24.09223	2.756211	102794
126	963.374101	0.330229	-25.387263	0.256258	-26.591424	0.379715	-24.179219	2.679276	102655
126	962.610125	3.55581	-25.431443	3.49236	-26.636038	3.595468	-24.223272	2.607846	102514
126	961.846149	6.695472	-25.435593	6.642099	-26.640211	6.725702	-24.227675	2.541224	102371
126	961.082172	9.754747	-25.40259	9.711014	-26.606853	9.775939	-24.195273	2.478807	102228
126	960.318196	12.738479	-25.334942	12.703961	-26.538504	12.75102	-24.128546	2.420071	102084
126	959.55422	15.650915	-25.234851	15.625194	-26.437393	15.655186	-24.029672	2.364556	101938
126	958.790243	18.495776	-25.104258	18.478442	-26.305488	18.492153	-23.90057	2.311855	102956
127	958.790243	-13.227206	-27.290925	-13.347199	-28.481979	-13.134915	-26.094237	3.02238	101426
127	958.038251	-9.620778	-27.52736	-9.728602	-28.720972	-9.539754	-26.328607	2.924708	103060
127	957.286259	-6.129369	-27.707642	-6.225509	-28.903185	-6.05919	-26.507395	2.83522	102925
127	956.534266	-2.743728	-27.836982	-2.828655	-29.033895	-2.683981	-26.635754	2.752821	102789
127	955.782274	0.544181	-27.919794	0.470007	-29.117571	0.593904	-26.718046	2.676587	102650
127	955.030282	3.741366	-27.959845	3.677495	-29.158028	3.781464	-26.757997	2.605729	102510
127	954.278289	6.85395	-27.960378	6.799944	-29.15855	6.884819	-26.758814	2.539571	102369
127	953.526297	9.8873	-27.924203	9.842729	-29.121984	9.909327	-26.723275	2.477527	102227
127	952.774305	12.846121	-27.853771	12.810561	-29.050811	12.859692	-26.653803	2.419087	102083
127	952.022312	15.734541	-27.751231	15.707578	-28.947211	15.740036	-26.552523	2.363803	101939
127	951.27032	18.556179	-27.61848	18.537406	-28.813108	18.553975	-26.421307	2.311276	102955
