ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
101	1205.64648	-15.225775	-10.770635	-15.365037	-12.001196	-15.114912	-9.539106	3.129474	103041
101	1204.457479	-10.55894	-11.05762	-10.681691	-12.291318	-10.463372	-9.823485	3.003341	102869
101	1203.268479	-6.076238	-11.268332	-6.183407	-12.504277	-5.995146	-10.032407	2.890651	102694
101	1202.079479	-1.758932	-11.411254	-1.851355	-12.648671	-1.691576	-10.174256	2.789178	102518
101	1200.890478	2.408681	-11.493373	2.330247	-12.73158	2.462971	-10.255935	2.697132	102340
101	1199.701478	6.439852	-11.520515	6.374716	-12.758906	6.481692	-10.283202	2.613058	102161
101	1198.512477	10.345829	-11.497596	10.293352	-12.735628	10.375787	-10.260914	2.535757	101980
101	1197.323477	14.136192	-11.428803	14.095776	-12.665985	14.154803	-10.193209	2.464226	101798
101	1196.134476	17.819115	-11.317737	17.790193	-12.553622	17.826887	-10.083647	2.39761	101615
101	1194.945476	21.401569	-11.167517	21.383596	-12.401698	21.39899	-9.93531	2.33517	102787
102	1194.945476	-19.662755	-13.382375	-19.818475	-14.604539	-19.536665	-12.158608	3.262908	100813
102	1193.779675	-14.848952	-13.744514	-14.987479	-14.970783	-14.738744	-12.517257	3.122819	103030
102	1192.613875	-10.236677	-14.021882	-10.358988	-15.251238	-10.14149	-12.792067	2.998506	102859
102	1191.448074	-5.804244	-14.224614	-5.911227	-15.45618	-5.723297	-12.993046	2.887275	102687
102	1190.282274	-1.533585	-14.360937	-1.626047	-15.593948	-1.466166	-13.128321	2.786978	102512
102	1189.116473	2.590468	-14.437629	2.511791	-15.67141	2.645014	-13.204589	2.695886	102336
102	1187.950673	6.580739	-14.460345	6.515167	-15.694295	6.623015	-13.22744	2.612588	102159
102	1186.784872	10.448121	-14.433856	10.395021	-15.667436	10.478694	-13.201586	2.535919	101979
102	1185.619072	14.201908	-14.362225	14.16068	-15.594945	14.22131	-13.131046	2.464903	101799
102	1184.453272	17.850033	-14.248944	17.820107	-15.480357	17.858779	-13.01927	2.398705	101618
102	1183.287471	21.399271	-14.097035	21.380092	-15.326735	21.397856	-12.869246	2.336606	102784
103	1183.287471	-19.234998	-16.29552	-19.389598	-17.51329	-19.10991	-15.076113	3.253928	100835
103	1182.144198	-14.479804	-16.646542	-14.617568	-17.868369	-14.37027	-15.423695	3.116103	103019
103	1181.000925	-9.921137	-16.914667	-10.042987	-18.139544	-9.826347	-15.6893	2.993588	102850
103	1179.857652	-5.538137	-17.109719	-5.644921	-18.336774	-5.457345	-15.882628	2.883795	102679
103	1178.714379	-1.313389	-17.239678	-1.405883	-18.468153	-1.245909	-16.011563	2.784655	102507
103	1177.571106	2.767756	-17.311124	2.688834	-18.540347	2.822561	-16.082604	2.694498	102332
103	1176.427834	6.717698	-17.329548	6.651679	-18.558921	6.760423	-16.101176	2.611957	102156
103	1175.284561	10.546988	-17.299581	10.493242	-18.528564	10.578193	-16.071857	2.535901	101979
103	1174.141288	14.264631	-17.225169	14.22256	-18.453271	14.284852	-15.998546	2.465378	101800
103	1172.998015	17.878328	-17.109697	17.847356	-18.336473	17.888083	-15.884593	2.399579	101621
103	1171.854742	21.394657	-16.9561	21.374223	-18.181139	21.39445	-15.732894	2.337798	102782
104	1171.854742	-18.815706	-19.138298	-18.969146	-20.351482	-18.69165	-17.923424	3.244912	100856
104	1170.73335	-14.118073	-19.478663	-14.255039	-20.695868	-14.00924	-18.260385	3.109321	103008
104	1169.611958	-9.612101	-19.737913	-9.733464	-20.958137	-9.517728	-18.517145	2.988579	102841
104	1168.490566	-5.277735	-19.925574	-5.384301	-21.147952	-5.197111	-18.703109	2.880203	102672
104	1167.369173	-1.098193	-20.049394	-1.190714	-21.273167	-1.030657	-18.825926	2.7822	102501
