ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
106	1145.321591	-0.563302	-21.932378	-0.562399	-22.95625	-0.585519	-20.906827	2.418001	102508
106	1144.242118	2.882147	-21.981302	2.891645	-23.004794	2.852057	-20.956384	2.341763	102354
106	1143.162644	6.220371	-21.987613	6.238159	-23.010407	6.182652	-20.963603	2.272054	102200
106	1142.08317	9.46018	-21.954959	9.485977	-22.976767	9.415058	-20.93211	2.20796	102045
106	1141.003697	12.609184	-21.886473	12.642728	-22.907031	12.556872	-20.865015	2.148732	101890
106	1139.924223	15.674006	-21.784867	15.715052	-22.803933	15.614702	-20.76501	2.093748	101733
106	1138.844749	18.660443	-21.652505	18.708764	-22.669858	18.594335	-20.634443	2.04249	102838
107	1138.844749	-15.314109	-23.51483	-15.350982	-24.533294	-15.302177	-22.493019	2.808787	100834
107	1137.785359	-11.362198	-23.777519	-11.389042	-24.797224	-11.359242	-22.754959	2.693447	102957
107	1136.725968	-7.568011	-23.976237	-7.585268	-24.996708	-7.573696	-22.953326	2.590989	102807
107	1135.666578	-3.914724	-24.118174	-3.922786	-25.138987	-3.928745	-23.095272	2.49915	102656
107	1134.607187	-0.388364	-24.209245	-0.387589	-25.230021	-0.410442	-23.186678	2.416185	102505
107	1133.547797	3.022814	-24.254384	3.0321	-25.274777	2.992937	-23.232447	2.34072	102353
107	1132.488406	6.328793	-24.257748	6.346292	-25.277448	6.291358	-23.236712	2.271657	102200
107	1131.429016	9.53814	-24.222883	9.563575	-25.241606	9.493369	-23.202994	2.208109	102046
107	1130.369625	12.658264	-24.152834	12.691377	-25.170322	12.606365	-23.134319	2.149344	101892
107	1129.310235	15.695617	-24.050243	15.736168	-25.066258	15.636786	-23.033309	2.094758	101737
107	1128.250845	18.655857	-23.917415	18.703621	-24.931739	18.59028	-22.902252	2.043841	102834
108	1128.250845	-14.981574	-25.765947	-15.018168	-26.781382	-14.969858	-24.747066	2.801843	100855
108	1127.210982	-11.074943	-26.02015	-11.101626	-27.03679	-11.072102	-25.000548	2.688212	102950
108	1126.171119	-7.32239	-26.211915	-7.339591	-27.229297	-7.328097	-25.191982	2.587122	102801
108	1125.131257	-3.707666	-26.348183	-3.71577	-27.365891	-3.721624	-25.32827	2.496395	102652
108	1124.091394	-0.21725	-26.434674	-0.216607	-27.452335	-0.239186	-25.415099	2.414344	102501
108	1123.051532	3.160244	-26.476166	3.169317	-27.493444	3.130583	-25.45722	2.339637	102351
108	1122.011669	6.434513	-26.476697	6.451722	-27.493286	6.397362	-25.458643	2.27121	102199
108	1120.971807	9.613885	-26.439709	9.638958	-27.455331	9.569463	-25.422791	2.208198	102047
108	1119.931944	12.705574	-26.368169	12.738258	-27.382568	12.654086	-25.352607	2.149891	101894
108	1118.892082	15.71587	-26.264647	15.755928	-27.277591	15.65751	-25.250646	2.095695	101741
108	1117.852219	18.650292	-26.131391	18.697503	-27.142666	18.585243	-25.119138	2.045116	102830
